TIme,BVP,EDA,HR,TEMP,Tin,Rhin,TSV
2020-12-03 12:53,-0.29,2.30,80.07,34.35,27.60,14.30,0.00
2020-12-03 12:54,-0.69,2.19,94.68,34.31,27.60,14.40,0.00
2020-12-03 12:55,0.10,2.55,88.80,34.42,27.60,14.60,0.00
2020-12-03 12:56,0.57,2.33,90.88,34.56,27.60,14.50,0.00
2020-12-03 12:57,-0.28,2.32,85.44,34.70,27.60,14.50,0.00
2020-12-03 12:58,0.14,2.56,79.76,34.79,27.60,14.50,0.00
2020-12-03 12:59,0.04,2.99,89.16,34.87,27.60,14.60,0.00
2020-12-03 13:00,-0.06,3.08,87.16,35.12,27.60,15.00,2.00
2020-12-03 13:01,0.01,3.28,83.17,35.48,27.70,14.80,2.00
2020-12-03 13:02,-0.32,3.21,81.74,35.61,27.70,14.80,2.00
2020-12-03 13:03,0.06,2.93,78.94,35.65,27.70,14.50,2.00
2020-12-03 13:04,0.51,2.88,81.13,35.70,27.70,14.60,2.00
2020-12-03 13:05,-0.54,2.80,81.71,35.78,27.70,14.60,2.00
2020-12-03 13:06,0.26,2.78,78.96,35.83,27.70,14.60,2.00
2020-12-03 13:07,-0.06,3.00,80.62,35.86,27.80,14.60,2.00
2020-12-03 13:08,0.24,3.15,82.60,35.94,27.80,15.80,2.00
2020-12-03 13:09,-0.15,3.30,82.64,36.00,27.80,14.70,2.00
2020-12-03 13:10,-0.21,3.44,82.43,36.06,27.80,14.60,2.00
2020-12-03 13:11,0.08,3.28,80.08,36.15,27.80,14.70,2.00
2020-12-03 13:12,-0.07,3.43,81.89,36.19,27.80,14.70,2.00
2020-12-03 13:13,0.18,3.28,82.57,36.22,27.90,14.80,2.00
2020-12-03 13:14,0.36,2.60,86.39,36.12,27.90,14.50,2.00
2020-12-03 13:15,-0.46,2.63,82.48,35.97,27.90,14.50,2.00
2020-12-03 13:16,-0.04,2.50,80.34,35.80,27.90,14.70,2.00
2020-12-03 13:17,0.22,2.22,92.17,35.64,27.90,14.70,2.00
2020-12-03 13:18,0.19,2.52,98.05,35.39,27.90,14.50,2.00
2020-12-03 13:19,0.19,2.16,96.25,35.18,27.90,14.50,2.00
2020-12-03 13:20,-0.53,2.05,90.51,35.20,27.90,14.40,2.00
2020-12-03 13:21,0.34,1.59,83.12,35.19,27.90,14.30,2.00
2020-12-03 13:22,-0.17,1.62,77.95,35.25,27.90,14.30,2.00
2020-12-03 13:23,0.14,1.64,79.19,35.07,27.80,14.20,2.00
2020-12-03 13:24,0.29,1.43,77.68,34.69,27.80,14.30,2.00
2020-12-03 13:25,1.84,1.33,77.35,34.59,27.80,14.30,2.00
2020-12-03 13:26,-2.09,1.25,77.84,34.39,27.80,14.20,2.00
2020-12-03 13:27,-0.26,1.23,86.02,34.19,27.80,14.20,2.00
2020-12-03 13:28,0.25,1.03,94.48,34.13,27.80,14.20,2.00
2020-12-03 13:29,0.46,0.69,91.77,34.06,27.80,14.20,2.00
2020-12-03 13:30,-2.79,0.60,83.10,33.53,27.80,14.20,2.00
2020-12-03 13:31,2.27,0.58,82.47,33.28,27.70,14.20,2.00
2020-12-03 13:32,-0.01,0.50,96.92,33.06,27.70,14.20,2.00
2020-12-03 13:33,0.36,0.55,111.97,32.52,27.70,14.20,2.00
2020-12-03 13:34,-1.04,0.57,81.58,32.04,27.70,14.20,2.00
2020-12-03 13:35,0.46,0.48,73.18,31.79,27.70,14.20,2.00
2020-12-03 13:36,0.86,0.50,114.42,31.72,27.70,14.20,2.00
2020-12-03 13:37,-1.52,0.36,118.01,31.80,27.70,14.20,2.00
2020-12-03 13:38,0.90,0.32,100.56,31.77,27.70,14.20,2.00
2020-12-03 13:39,-0.54,0.28,90.04,31.56,27.70,14.20,2.00
2020-12-03 13:40,0.79,0.33,86.49,31.60,27.70,14.20,2.00
2020-12-03 13:41,0.11,0.51,87.21,31.57,27.70,14.00,2.00
2020-12-03 13:42,-0.19,0.31,78.51,31.45,27.60,14.10,2.00
2020-12-03 13:43,-0.57,0.34,81.32,31.33,27.60,14.10,2.00
2020-12-03 13:44,0.36,0.57,76.36,31.44,27.60,14.10,2.00
2020-12-03 13:45,-0.14,0.67,76.60,31.64,27.60,14.10,2.00
2020-12-03 13:46,-0.16,1.00,88.16,31.84,27.60,14.10,2.00
2020-12-03 13:47,0.27,0.97,113.81,32.04,27.60,14.10,2.00
2020-12-03 13:48,-0.31,0.54,107.38,32.23,27.60,14.20,2.00
2020-12-03 13:49,0.21,0.46,88.09,32.37,27.60,14.10,2.00
2020-12-03 13:50,-0.05,0.28,84.02,32.46,27.60,14.10,2.00
2020-12-03 13:51,0.32,0.31,99.84,32.53,27.60,14.10,2.00
2020-12-03 13:52,-0.21,0.36,108.37,32.65,27.60,14.10,2.00
2020-12-03 13:53,0.18,0.41,90.33,32.76,27.60,14.10,2.00
2020-12-03 13:54,0.57,0.69,92.85,32.90,27.60,14.00,2.00
2020-12-03 15:14,-0.07,0.52,82.40,33.09,27.90,13.50,2.00
2020-12-03 15:15,-0.17,1.00,81.57,33.65,27.90,13.50,2.00
2020-12-03 15:16,0.36,0.93,81.80,33.89,27.90,13.20,2.00
2020-12-03 15:17,-0.20,1.14,88.78,34.05,27.90,13.30,2.00
2020-12-03 15:18,0.18,1.25,85.57,34.36,27.90,13.50,2.00
2020-12-03 15:19,-0.18,1.16,84.38,34.71,28.00,13.40,2.00
2020-12-03 15:20,-0.36,0.89,83.93,34.96,28.00,13.10,2.00
2020-12-03 15:21,0.51,0.70,84.51,35.02,28.00,12.90,0.00
2020-12-03 15:22,-0.04,0.52,86.49,35.10,28.00,13.30,0.00
2020-12-03 15:23,0.01,0.41,85.96,35.20,28.00,13.30,0.00
2020-12-03 15:24,-0.22,0.32,84.47,35.35,28.00,12.70,0.00
2020-12-03 15:25,-0.07,0.25,81.96,35.50,28.00,13.10,0.00
2020-12-03 15:26,0.23,0.23,80.08,35.53,28.00,13.10,0.00
2020-12-03 15:27,0.16,0.24,79.14,35.57,28.00,12.80,0.00
2020-12-03 15:28,-0.01,0.32,80.94,35.57,28.00,13.00,0.00
2020-12-03 15:29,-0.14,0.60,82.51,35.57,28.00,12.80,0.00
2020-12-03 15:30,0.02,0.74,84.33,35.61,27.90,13.10,0.00
2020-12-03 15:31,0.12,0.85,79.19,35.62,27.90,12.70,0.00
2020-12-03 15:32,-1.05,1.82,91.56,35.63,27.90,12.90,0.00
2020-12-03 15:33,0.93,1.94,94.66,35.54,27.90,12.80,0.00
2020-12-03 15:34,-0.16,2.13,96.97,35.38,27.90,12.80,0.00
2020-12-03 15:35,-0.54,2.20,95.50,35.23,27.80,12.80,0.00
2020-12-03 15:36,0.46,2.20,93.63,35.11,27.80,12.90,0.00
2020-12-03 15:37,0.29,1.97,95.47,34.95,27.80,12.90,0.00
2020-12-03 15:38,-1.22,2.29,103.03,34.81,27.80,12.90,0.00
2020-12-03 15:39,4.74,2.36,103.93,34.71,27.80,12.80,0.00
2020-12-03 16:15,-1.20,2.08,66.23,34.89,26.50,13.80,0.00
2020-12-03 16:16,1.38,1.88,82.17,34.82,26.50,13.60,0.00
2020-12-03 16:17,-0.22,2.10,83.14,34.87,26.40,13.70,0.00
2020-12-03 16:18,-0.08,2.05,84.19,34.96,26.40,13.60,0.00
2020-12-03 16:19,0.24,2.27,85.40,34.99,26.40,13.60,0.00
2020-12-03 16:20,-0.02,2.93,95.13,34.90,26.40,14.00,0.00
2020-12-03 16:21,-0.11,2.83,87.17,34.78,26.30,13.70,0.00
2020-12-03 16:22,0.10,2.92,85.18,34.78,26.20,13.60,0.00
2020-12-03 16:23,0.03,2.83,85.95,34.92,26.10,13.70,0.00
2020-12-03 16:24,-0.06,2.69,85.65,35.06,26.10,13.70,0.00
2020-12-03 16:25,0.09,2.48,83.96,35.21,26.00,13.80,0.00
2020-12-03 16:26,-0.13,2.22,85.74,35.31,26.00,13.60,0.00
2020-12-03 16:27,0.03,2.56,84.16,35.32,26.00,13.80,0.00
2020-12-03 16:28,-0.32,2.49,86.14,35.30,26.00,13.70,0.00
2020-12-03 16:29,-0.02,2.16,83.19,35.33,26.00,13.70,0.00
2020-12-03 16:30,0.34,1.91,84.27,35.29,26.00,13.70,0.00
2020-12-03 16:31,-1.54,1.61,83.39,35.24,26.00,13.70,0.00
2020-12-03 16:32,1.59,1.40,77.79,35.19,26.00,13.70,0.00
2020-12-03 16:33,0.08,1.25,78.31,35.16,26.00,13.70,0.00
2020-12-03 16:34,-0.11,1.21,78.13,35.15,26.00,13.70,0.00
2020-12-03 16:35,0.07,1.25,80.77,35.16,26.00,13.70,0.00
2020-12-03 16:36,-0.15,1.69,84.69,35.14,26.10,13.70,0.00
2020-12-03 16:37,0.02,1.69,84.26,35.14,26.10,13.60,0.00
2020-12-03 16:38,-0.05,1.62,80.78,35.10,26.10,14.20,0.00
2020-12-03 16:39,0.07,1.62,76.23,35.13,26.10,13.70,0.00
2020-12-03 16:40,0.08,1.49,83.44,35.14,26.10,13.70,0.00
2020-12-03 16:41,-0.31,1.56,83.50,35.09,26.10,13.70,0.00
2020-12-03 16:42,0.10,1.65,81.46,35.11,26.10,13.60,0.00
2020-12-03 16:43,0.14,1.70,81.84,35.15,26.00,13.60,0.00
2020-12-03 16:44,-0.14,1.65,81.82,35.21,26.00,13.60,0.00
2020-12-03 16:45,0.32,1.37,81.21,35.24,26.00,13.70,0.00
2020-12-03 16:46,-0.03,1.20,82.55,35.24,26.00,13.80,0.00
2020-12-03 16:47,-0.18,1.14,77.95,35.24,26.00,13.60,0.00
2020-12-03 16:48,-0.71,1.04,78.29,35.28,26.00,13.60,0.00
2020-12-03 16:49,0.37,0.97,77.81,35.32,26.00,13.60,0.00
2020-12-03 16:50,0.31,0.90,79.06,35.31,26.00,13.60,0.00
2020-12-03 16:51,-0.02,0.84,83.25,35.34,25.90,13.70,0.00
2020-12-03 16:52,-0.03,0.74,80.34,35.40,25.90,13.70,0.00
2020-12-03 16:53,0.19,0.67,81.23,35.43,25.90,13.60,0.00
2020-12-03 16:54,-0.06,0.56,82.40,35.44,25.90,13.70,0.00
2020-12-03 16:55,-0.05,0.59,79.85,35.39,25.90,13.60,0.00
2020-12-03 16:56,0.06,0.57,81.22,35.34,25.80,13.70,0.00
2020-12-03 16:57,-0.30,0.56,82.33,35.34,25.80,13.70,0.00
2020-12-03 16:58,0.48,0.49,82.55,35.34,25.80,13.70,0.00
2020-12-03 16:59,-0.28,0.40,81.72,35.36,25.70,13.50,0.00
2020-12-03 17:00,-0.02,0.41,80.58,35.34,25.70,13.60,0.00
2020-12-03 17:01,0.38,0.52,79.26,35.23,25.70,13.60,0.00
2020-12-03 17:02,-0.29,0.48,80.26,35.14,25.60,13.60,0.00
2020-12-03 17:03,0.10,0.40,83.45,35.08,25.60,13.60,0.00
2020-12-03 17:04,0.14,0.40,80.21,35.07,25.60,13.60,0.00
2020-12-03 17:05,-0.67,0.42,80.61,35.05,25.50,13.50,0.00
2020-12-03 17:06,0.35,0.46,78.69,34.96,25.50,13.60,0.00
2020-12-03 17:07,0.30,0.43,77.01,34.88,25.40,13.70,0.00
2020-12-03 17:08,-0.26,0.42,78.39,34.86,25.40,13.60,0.00
2020-12-03 17:09,0.10,0.45,78.99,34.87,25.30,13.60,0.00
2020-12-03 17:10,0.11,0.60,79.76,34.90,25.30,13.60,0.00
2020-12-03 17:11,0.28,0.74,97.43,34.87,25.20,13.60,0.00
2020-12-03 17:12,-0.56,1.07,87.26,34.69,25.20,13.60,0.00
2020-12-03 17:13,0.03,1.62,82.88,34.59,25.10,13.60,0.00
2020-12-03 17:14,-0.53,1.83,86.55,34.48,25.10,13.60,0.00
2020-12-03 17:15,0.41,1.87,87.34,34.42,25.00,13.70,0.00
2020-12-03 17:16,0.11,2.08,95.30,34.45,25.00,13.70,0.00
2020-12-03 17:17,0.19,2.19,88.03,34.49,24.90,13.70,0.00
2020-12-03 17:18,-0.12,2.68,83.20,34.55,24.90,13.70,0.00
2020-12-03 17:19,-0.36,2.66,85.59,34.58,24.80,13.70,0.00
2020-12-03 17:20,0.50,2.32,89.82,34.62,24.80,13.80,0.00
2020-12-03 17:21,-0.15,2.43,91.64,34.67,24.70,13.80,0.00
2020-12-03 17:22,0.02,2.36,106.26,34.67,24.60,13.80,0.00
2020-12-03 17:23,-0.08,2.49,90.57,34.61,24.60,13.80,0.00
2020-12-03 17:24,0.03,2.55,79.53,34.57,24.50,13.90,0.00
2020-12-03 17:25,0.38,2.69,78.84,34.70,24.40,13.90,0.00
2020-12-03 17:26,-0.28,2.66,74.51,34.85,24.40,14.00,0.00
2020-12-03 17:27,0.17,2.79,83.60,34.95,24.40,14.00,0.00
2020-12-03 17:28,-0.22,2.97,82.93,34.96,24.30,14.00,0.00
2020-12-03 17:29,-0.26,3.12,76.33,35.02,24.30,14.10,0.00
2020-12-03 17:30,0.11,2.91,83.82,35.09,24.30,14.10,0.00
2020-12-03 17:31,-0.02,2.91,88.75,35.09,24.30,14.10,0.00
2020-12-03 17:32,0.23,3.12,84.51,35.08,24.30,14.10,0.00
2020-12-03 17:33,0.10,2.94,71.21,35.11,24.30,14.10,0.00
2020-12-03 17:34,0.26,3.06,78.99,35.10,24.30,14.20,0.00
2020-12-03 17:35,-0.61,3.10,80.00,35.02,24.30,14.20,0.00
2020-12-03 17:36,0.21,2.94,82.30,34.98,24.40,14.20,0.00
2020-12-03 17:37,-0.03,2.94,82.25,35.07,24.40,14.30,0.00
2020-12-03 17:38,-0.02,2.39,88.71,35.09,24.40,14.40,0.00
2020-12-03 17:39,0.35,2.26,80.32,35.07,24.40,14.40,0.00
2020-12-03 17:40,-0.82,2.12,77.97,35.16,24.40,14.40,0.00
2020-12-03 17:41,0.35,1.95,80.55,35.26,24.40,14.40,0.00
2020-12-03 17:42,0.24,1.86,81.74,35.28,24.40,14.40,0.00
2020-12-03 17:43,-0.10,1.80,80.27,35.21,24.50,14.40,0.00
2020-12-03 17:44,0.24,1.61,81.30,35.24,24.50,14.70,0.00
2020-12-03 17:45,-0.43,1.30,80.11,35.25,24.50,14.80,0.00
2020-12-03 17:46,0.22,1.15,78.87,35.23,24.50,14.60,0.00
2020-12-03 17:47,0.52,1.22,76.89,35.12,24.60,14.50,0.00
2020-12-03 17:48,-0.68,1.24,75.24,35.03,24.60,14.50,0.00
2020-12-03 17:49,0.09,1.26,79.38,35.09,24.60,14.60,0.00
2020-12-03 17:50,0.51,1.47,81.41,35.10,24.60,14.50,0.00
2020-12-03 17:51,-0.68,1.19,83.88,35.14,24.70,14.50,0.00
2020-12-03 17:52,0.25,0.95,81.34,35.25,24.70,14.50,0.00
2020-12-03 17:53,0.10,0.81,81.07,35.25,24.70,14.60,0.00
2020-12-03 17:54,-0.49,0.73,82.86,35.11,24.70,14.50,0.00
2020-12-03 17:55,0.26,0.61,81.30,34.84,24.70,14.50,0.00
2020-12-03 17:56,-0.91,0.54,79.87,34.55,24.70,14.50,0.00
2020-12-03 17:57,0.09,0.54,78.44,34.30,24.70,14.50,0.00
2020-12-03 17:58,0.59,0.71,78.69,33.59,24.70,14.50,0.00
2020-12-03 17:59,0.31,1.16,83.92,32.74,24.70,14.70,0.00
2020-12-03 18:00,1.06,1.83,86.83,32.30,24.70,14.60,0.00
2020-12-03 18:01,-1.30,1.72,81.22,32.27,24.70,14.60,0.00
2020-12-03 18:02,0.85,1.52,78.57,32.52,24.70,15.10,0.00
2020-12-03 18:03,-0.58,1.35,80.33,32.68,24.70,15.20,0.00
2020-12-03 18:04,-0.13,1.29,79.14,32.78,24.70,15.20,0.00
2020-12-03 18:05,-0.67,1.22,77.48,32.91,24.70,15.20,0.00
2020-12-03 18:06,1.00,1.06,75.18,33.09,24.70,14.80,0.00
2020-12-03 18:07,-0.13,1.19,75.55,33.34,24.80,14.80,0.00
2020-12-03 18:08,0.40,1.35,72.74,33.59,24.80,15.10,0.00
2020-12-03 18:09,-0.47,1.26,75.03,33.77,24.80,15.20,0.00
2020-12-03 18:10,1.12,1.18,77.09,33.83,24.80,15.40,0.00
2020-12-03 18:11,-0.98,1.18,79.46,33.86,24.80,14.90,0.00
2020-12-03 18:12,-0.66,1.19,79.42,33.94,24.80,15.00,0.00
2020-12-03 18:13,1.91,1.23,74.86,34.06,24.80,14.90,0.00
2020-12-03 18:14,-1.72,1.31,74.90,34.14,24.80,15.10,0.00
2020-12-03 18:15,0.28,1.26,76.73,34.22,24.90,15.50,0.00
2020-12-03 18:16,-0.05,1.59,79.10,34.31,24.90,15.00,0.00
2020-12-03 18:17,0.12,2.09,73.97,34.32,24.90,14.90,0.00
2020-12-03 18:18,-1.11,2.26,77.44,34.22,24.80,15.10,0.00
2020-12-03 18:19,2.09,2.06,77.95,34.10,24.80,15.10,0.00
2020-12-03 18:20,-0.92,1.98,83.17,34.11,24.80,15.00,0.00
2020-12-03 18:21,-0.82,1.66,88.07,34.15,24.70,15.10,0.00
2020-12-03 18:22,0.20,2.07,85.01,34.14,24.70,15.20,0.00
2020-12-03 18:23,-1.14,2.17,77.44,34.04,24.70,15.30,0.00
2020-12-03 18:24,2.22,2.29,73.68,34.17,24.70,15.30,0.00
2020-12-03 18:25,-0.34,2.05,75.54,34.88,24.70,15.50,0.00
2020-12-03 18:26,1.00,1.93,83.05,34.81,24.60,15.60,0.00
2020-12-03 18:27,-0.97,2.10,83.30,34.89,24.60,15.50,0.00
2020-12-03 18:28,0.45,2.03,84.15,34.98,24.60,15.40,0.00
2020-12-03 18:29,-1.67,2.43,89.41,34.97,24.60,15.40,0.00
2020-12-03 18:30,1.46,2.94,93.16,34.88,24.60,15.50,0.00
2020-12-03 18:31,0.36,2.85,85.39,34.76,24.60,15.50,0.00
2020-12-03 18:32,0.00,2.91,85.87,34.80,24.60,15.60,0.00
2020-12-03 18:33,-1.79,2.81,85.79,34.95,24.60,15.60,0.00
2020-12-03 18:34,0.27,2.66,85.23,35.09,24.60,15.60,0.00
2020-12-03 18:35,1.41,2.37,83.94,35.24,24.60,15.70,0.00
2020-12-03 18:36,0.39,2.30,85.35,35.32,24.60,15.70,0.00
2020-12-03 18:37,-1.90,2.59,85.64,35.31,24.60,15.70,0.00
2020-12-03 18:38,0.74,2.44,84.90,35.30,24.60,15.70,0.00
2020-12-03 18:39,1.86,2.11,82.90,35.33,24.60,15.70,0.00
2020-12-03 18:40,-2.79,1.86,84.31,35.28,24.60,15.70,0.00
2020-12-03 18:41,2.22,1.56,82.21,35.23,24.60,15.70,0.00
2020-12-03 18:42,-2.38,1.37,77.01,35.19,24.60,15.70,0.00
2020-12-03 18:43,1.04,1.22,78.20,35.15,24.60,15.70,0.00
2020-12-03 18:44,0.54,1.22,79.22,35.16,24.60,15.60,0.00
2020-12-03 18:45,-0.89,1.31,81.74,35.16,24.60,15.70,0.00
2020-12-03 18:46,0.89,1.74,85.08,35.14,24.50,15.60,0.00
2020-12-03 18:47,0.63,1.67,83.57,35.13,24.50,15.60,0.00
2020-12-03 18:48,-0.47,1.61,78.47,35.10,24.50,15.60,0.00
2020-12-03 18:49,-0.55,1.60,78.01,35.14,24.50,15.50,0.00
2020-12-03 18:50,0.30,1.47,84.98,35.13,24.50,15.60,0.00
2020-12-03 18:51,0.39,1.57,81.96,35.09,24.50,15.70,0.00
2020-12-03 18:52,-1.47,1.68,81.69,35.12,24.50,15.70,0.00
2020-12-03 18:53,0.14,1.71,81.69,35.16,24.50,15.70,0.00
2020-12-03 18:54,1.02,1.60,81.92,35.21,24.50,15.70,0.00
2020-12-03 18:55,-1.39,1.34,81.90,35.24,24.50,15.70,0.00
2020-12-03 18:56,1.16,1.17,80.79,35.23,24.50,15.70,0.00
2020-12-03 18:57,0.08,1.11,77.47,35.25,24.50,15.70,0.00
2020-12-03 18:58,-0.42,1.04,79.06,35.29,24.50,15.70,0.00
2020-12-03 18:59,0.90,0.95,77.04,35.32,24.50,15.70,0.00
2020-12-03 19:00,1.14,0.90,80.99,35.31,24.50,15.80,0.00
2020-12-03 19:01,-2.77,0.82,82.91,35.35,24.50,15.70,0.00
2020-12-03 19:02,0.43,0.73,79.93,35.41,24.50,15.80,0.00
2020-12-03 19:03,0.67,0.64,81.71,35.44,24.50,15.80,0.00
2020-12-03 19:04,0.14,0.57,82.12,35.43,24.50,15.80,0.00
2020-12-03 19:05,-0.14,0.59,79.62,35.38,24.50,16.00,0.00
2020-12-03 19:06,-0.22,0.56,81.87,35.33,24.50,16.10,0.00
2020-12-03 19:07,-0.47,0.55,81.98,35.34,24.50,15.90,0.00
2020-12-03 19:08,-0.17,0.47,83.42,35.34,24.50,15.90,0.00
2020-12-03 19:09,0.75,0.39,80.34,35.36,24.50,16.00,0.00
2020-12-03 19:10,-0.51,0.43,80.82,35.33,24.50,16.10,0.00
2020-12-03 19:11,-0.42,0.53,78.69,35.21,24.50,16.30,0.00
2020-12-03 19:12,0.53,0.45,82.01,35.12,24.50,16.20,0.00
2020-12-03 19:13,0.01,0.40,82.23,35.07,24.50,16.20,0.00
2020-12-03 19:14,-0.35,0.41,80.47,35.07,24.50,16.20,0.00
2020-12-03 19:15,0.29,0.41,79.85,35.04,24.50,16.20,0.00
2020-12-03 19:16,0.50,0.47,78.26,34.94,24.50,16.20,0.00
2020-12-03 19:17,0.06,0.43,76.72,34.87,24.50,16.20,0.00
2020-12-03 19:18,-0.73,0.42,79.33,34.86,24.60,16.30,0.00
2020-12-03 19:19,0.18,0.48,78.34,34.87,24.60,16.20,0.00
2020-12-03 19:20,0.17,0.62,85.41,34.91,24.60,16.20,0.00
2020-12-03 19:21,0.06,0.79,96.46,34.84,24.60,16.40,0.00
2020-12-03 19:22,0.16,1.20,84.26,34.66,24.60,16.40,0.00
2020-12-03 19:23,-0.12,1.72,83.88,34.57,24.60,16.40,0.00
2020-12-03 19:24,0.19,1.79,87.39,34.47,24.60,16.40,0.00
2020-12-03 19:25,-0.18,1.95,89.16,34.42,24.60,16.40,0.00
2020-12-03 19:26,-0.02,2.09,95.09,34.46,24.60,16.40,0.00
2020-12-03 19:27,-0.43,2.21,84.48,34.50,24.60,16.40,0.00
2020-12-03 19:28,0.39,2.77,83.98,34.57,24.60,16.40,0.00
2020-12-03 19:29,-0.32,2.53,87.12,34.58,24.60,16.40,0.00
2020-12-03 19:30,0.06,2.33,90.15,34.63,24.60,16.40,0.00
2020-12-03 19:31,0.04,2.46,96.24,34.68,24.60,16.40,0.00
2020-12-03 19:32,0.32,2.42,105.38,34.66,24.60,16.40,0.00
2020-12-03 19:33,-0.01,2.43,82.93,34.59,24.60,16.40,0.00
2020-12-03 19:34,0.38,2.59,79.79,34.59,24.60,16.40,0.00
2020-12-03 19:35,-1.48,2.72,77.28,34.73,24.60,16.40,0.00
2020-12-03 19:36,0.96,2.68,76.85,34.88,24.60,16.40,0.00
2020-12-03 19:37,0.59,2.82,84.74,34.96,24.60,16.40,0.00
2020-12-03 19:38,-0.59,3.02,79.80,34.96,24.60,16.40,0.00
2020-12-03 19:39,-0.27,3.10,78.40,35.04,24.60,16.40,0.00
2020-12-03 19:40,0.17,2.89,85.62,35.09,24.60,16.40,0.00
2020-12-03 19:41,0.20,2.90,89.39,35.08,24.60,16.40,0.00
2020-12-03 19:42,-0.10,3.08,78.69,35.09,24.60,16.40,0.00
2020-12-03 19:43,0.31,2.91,72.68,35.11,24.60,16.40,0.00
2020-12-03 19:44,-0.16,3.14,80.26,35.09,24.60,16.40,0.00
2020-12-03 19:45,0.10,3.08,80.94,35.00,24.60,16.40,0.00
2020-12-03 19:46,-0.22,2.96,81.38,34.99,24.60,16.40,0.00
2020-12-03 19:47,0.04,2.79,86.11,35.08,24.60,16.40,0.00
2020-12-03 19:48,0.04,2.39,84.98,35.08,24.60,16.40,0.00
2020-12-03 19:49,0.20,2.24,79.87,35.08,24.60,16.40,0.00
2020-12-03 19:50,0.32,2.06,78.10,35.18,24.60,16.40,0.00
2020-12-03 19:51,-0.87,1.89,81.02,35.27,24.60,16.40,0.00
2020-12-03 19:52,0.54,1.89,81.96,35.27,24.60,16.40,0.00
2020-12-03 19:53,-0.47,1.76,80.04,35.21,24.60,16.40,0.00
2020-12-03 19:54,0.48,1.55,81.53,35.25,24.60,16.40,0.00
2020-12-03 19:55,-0.39,1.25,79.03,35.25,24.60,16.40,0.00
2020-12-03 19:56,0.43,1.14,78.65,35.22,24.60,16.40,0.00
2020-12-03 19:57,-0.26,1.24,76.03,35.08,24.60,16.40,0.00
2020-12-03 19:58,-0.09,1.25,75.84,35.03,24.60,16.40,0.00
2020-12-03 19:59,-0.31,1.26,81.44,35.10,24.60,16.40,0.00
2020-12-03 20:00,0.46,1.49,81.06,35.09,24.60,16.40,0.00
2020-12-03 20:01,0.09,1.12,84.05,35.16,24.60,16.40,0.00
2020-12-03 20:02,-0.09,0.91,80.85,35.26,24.60,16.40,0.00
2020-12-03 20:03,-0.04,0.79,81.79,35.23,24.60,16.40,0.00
2020-12-03 20:04,-0.02,0.72,82.07,35.06,24.60,16.40,0.00
2020-12-03 20:05,-0.70,0.57,81.36,34.78,24.60,16.40,0.00
2020-12-03 20:06,0.73,0.55,78.42,34.50,24.60,16.40,0.00
2020-12-03 20:07,-0.09,0.55,80.21,34.23,24.60,16.40,0.00
2020-12-03 20:08,0.99,0.77,77.87,33.38,24.60,16.40,0.00
2020-12-03 20:09,-0.93,1.29,86.69,32.63,24.60,16.40,0.00
2020-12-03 20:10,-0.12,1.87,85.17,32.26,24.60,16.40,0.00
2020-12-03 20:11,0.03,1.69,80.19,32.32,24.60,16.40,0.00
2020-12-03 20:12,-0.01,1.46,78.12,32.56,24.60,16.40,0.00
2020-12-03 20:13,0.38,1.32,81.16,32.70,24.60,16.40,0.00
2020-12-03 20:14,-0.15,1.32,78.13,32.80,24.60,16.40,0.00
2020-12-03 20:15,-1.03,1.17,76.31,32.94,24.60,16.40,0.00
2020-12-03 20:16,0.95,1.06,75.91,33.14,24.60,16.40,0.00
2020-12-03 20:17,-0.39,1.24,73.97,33.39,24.60,16.40,0.00
2020-12-03 20:18,0.39,1.34,73.71,33.64,24.60,16.40,0.00
2020-12-03 20:19,-0.05,1.21,75.63,33.78,24.60,16.40,0.00
2020-12-03 20:20,0.31,1.22,77.18,33.84,24.60,16.40,0.00
2020-12-03 20:21,1.04,1.12,81.37,33.87,24.60,16.40,0.00
2020-12-03 20:22,-1.21,1.26,76.70,33.96,24.60,16.40,0.00
2020-12-03 20:23,0.27,1.22,75.15,34.09,24.60,16.40,0.00
2020-12-03 20:24,-0.35,1.31,75.01,34.15,24.60,16.40,0.00
2020-12-03 20:25,0.41,1.24,78.08,34.24,24.60,16.40,0.00
2020-12-03 20:26,0.22,1.78,77.16,34.32,24.60,16.40,0.00
2020-12-03 20:27,-0.72,2.09,74.98,34.31,24.60,16.40,0.00
2020-12-03 20:28,0.04,2.23,77.49,34.20,24.60,16.40,0.00
2020-12-03 20:29,0.09,2.13,79.13,34.10,24.60,16.40,0.00
2020-12-03 20:30,-0.35,1.80,85.94,34.11,24.60,16.40,0.00
2020-12-03 20:31,0.33,1.80,87.69,34.16,24.60,16.40,0.00
2020-12-03 20:32,0.01,2.08,81.90,34.12,24.60,16.40,0.00
2020-12-03 20:33,-0.12,2.15,76.45,34.03,24.60,16.40,0.00
2020-12-03 20:34,0.96,2.44,74.51,33.98,24.60,16.40,0.00
2020-12-04 12:27,-1.05,1.95,70.69,34.32,25.00,16.50,1.00
2020-12-04 12:28,0.97,1.93,80.83,34.36,25.10,15.90,1.00
2020-12-04 12:29,0.15,1.46,82.45,34.40,25.10,16.00,1.00
2020-12-04 12:30,0.30,1.55,82.41,34.51,25.10,15.60,1.00
2020-12-04 12:31,-0.12,1.85,82.42,34.62,25.20,15.40,1.00
